STATCD;DISTCD;STATNAME;DISTNAME;DISTRICTS;BLOCKS;VILLAGES;TOTPOPULAT;P_URB_POP;POPULATION_0_6;GROWTHRATE;SEXRATIO;P_SC_POP;P_ST_POP;OVERALL_LI;FEMALE_LIT;MALE_LIT;AREA_SQKM;TOT_6_10_15;TOT_11_13_15;SCH1;SCH2;SCH3;SCH4;SCH5;SCH6;SCH7;SCH9;SCHTOT;SCH1G;SCH2G;SCH3G;SCH4G;SCH5G;SCH6G;SCH7G;SCH9G;SCHTOTG;SCH1P;SCH2P;SCH3P;SCH4P;SCH5P;SCH6P;SCH7P;SCH9P;SCHTOTP;SCH1GR;SCH2GR;SCH3GR;SCH4GR;SCH5GR;SCH6GR;SCH7GR;SCH9GR;SCHTOTGR;SCH1PR;SCH2PR;SCH3PR;SCH4PR;SCH5PR;SCH6PR;SCH7PR;SCH9PR;SELE1;SELE2;SELE3;SELE4;SELE5;SELE6;SELE7;SCOMP1;SCOMP2;SCOMP3;SCOMP4;SCOMP5;SCOMP6;SCOMP7;ENR501;ENR502;ENR503;ENR504;ENR505;ENR506;ENR507;ENR509;CLS1;CLS2;CLS3;CLS4;CLS5;CLS6;CLS7;TCH1;TCH2;TCH3;TCH4;TCH5;TCH6;TCH7
24;2413;GUJARAT;AMRELI;1;11;626;1513614;41.01;168767.96;8.59;964;8.78;0.48;74.49;66.97;81.82;7397;128931;83918;73;897;35;8;2;24;2;0;1041;46;739;0;1;1;0;2;0;789;27;158;35;7;1;24;0;0;252;37;679;0;1;1;0;0;0;718;14;82;19;4;1;11;0;0;73;897;35;8;2;24;2;34;859;33;8;2;23;0;43;105;4;2;1;4;1;226;319;7329;349;71;18;247;12;263;6798;586;63;26;287;9
24;2414;GUJARAT;BHAVNAGAR;1;10;697;2877961;30.32;369530.19;16.53;931;5.45;0.32;76.84;66.92;86.15;10034;283467;179581;118;1081;71;12;9;33;5;0;1329;97;929;1;5;2;1;4;0;1039;21;152;70;7;7;32;1;0;290;83;827;0;4;2;0;3;0;919;6;52;24;4;5;9;0;0;118;1081;71;12;9;33;5;56;1057;71;11;7;33;3;58;57;1;5;4;2;0;262;433;9975;914;60;41;344;13;379;9938;1478;58;114;450;31
24;2415;GUJARAT;ANAND;1;8;362;2090276;22.76;243726.18;12.57;921;4.99;1.19;85.79;77.76;93.23;3204;182707;114797;481;778;28;71;8;15;1;0;1382;401;655;1;4;0;1;1;0;1063;80;123;27;67;8;14;0;0;319;367;566;1;1;0;1;1;0;937;56;57;16;47;6;9;0;0;481;778;28;71;8;15;1;169;754;26;58;7;14;1;203;11;2;3;0;1;0;277;1778;8019;406;373;44;143;6;1556;7645;767;348;122;184;11
24;2416;GUJARAT;KHEDA;1;10;558;2298934;14;277251.44;12.81;937;5.03;1.75;84.31;74.67;93.4;3953;211413;131958;668;903;14;26;10;11;1;0;1633;622;785;0;0;1;0;0;0;1408;46;118;14;26;9;11;1;0;225;586;718;0;0;1;0;0;0;1305;29;53;9;16;6;5;1;0;666;903;14;26;10;11;1;116;874;14;18;9;11;1;387;10;0;1;1;0;0;291;1932;8613;267;131;55;105;3;1704;7970;394;126;222;134;7
24;2417;GUJARAT;PANCH MAHALS;1;7;578;2388267;8.99;348925.81;17.92;945;4.2;30.18;72.32;59.95;84.07;5231;263485;158068;606;928;17;19;7;11;11;0;1599;580;859;0;6;2;0;9;0;1456;26;69;17;13;5;11;2;0;143;564;816;0;6;1;0;7;0;1394;12;35;6;5;3;3;2;0;606;928;17;19;7;11;11;117;868;17;10;7;10;5;279;29;0;3;0;1;2;253;1789;7347;209;84;31;119;22;1659;7147;361;100;139;132;60
24;2418;GUJARAT;DOHAD;1;8;736;2126558;49.54;402982.74;29.95;986;1.95;74.32;60.6;49.02;72.14;3642;306374;169215;814;1038;2;21;2;5;11;0;1893;775;960;0;11;2;4;11;0;1763;39;78;2;10;0;1;0;0;130;766;933;0;10;2;4;10;0;1725;30;48;2;4;0;1;0;0;810;1038;2;21;2;5;11;312;777;2;9;2;5;8;159;5;0;1;0;0;2;354;2764;9517;17;158;11;27;29;2894;9744;33;140;11;30;80
24;2419;GUJARAT;VADODARA;1;9;890;4157568;10.44;474378.51;14.16;934;5.32;27.61;81.21;74.4;87.59;7546;363506;226745;607;881;126;31;14;61;4;0;1724;568;614;14;2;2;3;1;0;1204;39;267;112;29;12;58;3;0;520;549;486;0;0;2;0;1;0;1038;21;57;22;23;9;15;3;0;607;881;126;31;14;61;4;58;789;125;16;13;57;4;366;31;0;5;0;5;0;301;2012;9071;1954;204;77;632;16;1618;8881;3503;155;249;825;28
24;2420;GUJARAT;NARMADA;1;5;651;590379;34.07;75214.28;14.77;960;1.48;81.55;73.29;63.62;82.6;2817;57054;36318;320;451;2;5;3;5;5;0;791;310;423;0;2;3;1;4;0;743;10;28;2;3;0;4;1;0;48;308;416;0;2;3;1;3;0;733;9;18;1;3;0;2;1;0;316;450;2;5;3;5;5;18;351;2;4;3;4;1;232;43;0;1;0;0;1;95;837;2947;23;38;11;55;11;744;2548;34;23;49;62;31
24;2421;GUJARAT;BHARUCH;1;9;711;1550822;79.68;170590.42;13.14;924;4.01;31.48;83.03;76.79;88.8;6509;131300;86256;287;758;95;26;11;43;1;0;1221;259;664;3;18;1;0;0;0;945;28;94;92;8;10;43;1;0;276;232;635;3;1;1;0;0;0;872;22;61;52;6;7;26;1;0;287;758;95;26;11;43;1;112;728;95;19;11;43;0;188;69;2;2;1;1;1;149;1041;6182;1301;117;53;440;1;784;5224;2090;100;220;527;4
24;2422;GUJARAT;SURAT;1;10;872;6079231;10.89;710662.1;42.19;788;2.6;14.09;86.65;81.02;91.05;4549;537397;318023;640;1403;305;16;3;78;2;0;2447;560;778;3;3;1;0;1;0;1346;80;625;302;13;2;78;1;0;1101;553;455;2;3;1;0;1;0;1015;32;145;69;9;2;23;1;0;640;1403;305;16;3;78;2;195;1347;299;12;3;78;1;431;34;4;1;0;1;1;380;2214;16864;4567;85;21;956;5;1813;15451;7022;82;53;1191;12
24;2423;GUJARAT;THE DANGS;1;3;311;226769;30.74;39389.78;21.44;1007;0.44;94.65;76.8;68.75;84.98;1766;30270;18891;267;148;1;7;2;0;0;0;425;260;134;0;6;2;0;0;0;402;7;14;1;1;0;0;0;0;23;260;134;0;6;2;0;0;0;402;7;14;1;1;0;0;0;0;267;148;1;7;2;0;0;45;142;1;7;1;0;0;83;1;0;0;0;0;0;50;959;1264;8;26;2;0;0;818;1228;18;48;26;0;0
24;2424;GUJARAT;NAVSARI;1;6;399;1330711;37.23;129478.18;8.24;961;2.67;48.11;84.78;79.3;90.06;2246;97702;62449;294;570;21;8;1;10;1;0;905;275;481;0;2;1;0;1;0;760;19;89;21;6;0;10;0;0;145;270;437;0;0;1;0;1;0;709;11;59;16;3;0;10;0;0;294;570;21;8;1;10;1;121;546;21;5;1;10;0;210;36;0;4;0;0;0;161;932;5347;299;34;5;124;4;711;4722;590;28;20;171;12
24;2425;GUJARAT;VALSAD;1;6;486;1703068;9.79;206241.53;20.74;926;2.24;52.93;80.94;74.96;86.48;3008;158038;98948;503;679;61;9;8;16;8;0;1284;461;590;0;2;0;1;8;0;1062;42;89;61;7;8;15;0;0;222;436;551;0;2;0;0;7;0;996;31;53;24;3;7;8;0;0;502;679;61;9;8;16;8;72;617;61;7;8;16;5;274;26;2;0;1;0;2;177;1623;6111;1120;66;25;189;19;1393;5728;1725;51;175;254;66
24;2426;GUJARAT;TAPI;1;7;556;806489;46.06;84520.05;12.07;1004;1.01;84.18;69.23;61.69;76.86;3139;64508;42420;503;386;8;8;2;5;10;0;922;485;368;1;5;2;0;8;0;869;18;18;7;3;0;5;2;0;53;480;359;1;5;2;0;7;0;854;16;14;5;3;0;3;1;0;503;385;8;8;2;5;10;75;361;7;4;2;5;6;389;6;1;1;0;0;4;119;1371;3245;121;42;13;63;22;1159;2764;232;48;31;93;60
24;2427;GUJARAT;ARAVALLI;1;6;629;;;;;;;;;;;;;;572;779;12;26;9;12;2;0;1412;550;723;0;2;3;2;2;0;1282;22;56;12;24;6;10;0;0;130;541;697;0;2;3;2;1;0;1246;15;36;6;19;3;6;0;0;572;779;12;26;9;12;2;53;734;12;16;8;11;0;424;73;0;5;0;0;1;233;1460;5160;149;118;49;109;3;1378;5154;269;115;229;138;6
24;2428;GUJARAT;BOTAD;1;4;195;;;;;;;;;;;;;;23;295;21;7;4;5;0;0;355;10;242;0;2;2;1;0;0;257;13;53;21;5;2;4;0;0;98;8;213;0;1;1;1;0;0;224;6;29;13;2;1;1;0;0;22;295;21;7;4;5;0;11;277;21;7;2;5;0;12;11;1;1;1;1;0;75;123;3101;209;35;23;39;0;105;2904;361;37;21;53;0
24;2429;GUJARAT;DEVBHOOMI DWARKA;1;4;269;;;;;;;;;;;;;;127;656;23;8;0;20;3;0;837;113;539;2;3;0;0;3;0;660;14;117;21;5;0;20;0;0;177;106;495;1;3;0;0;2;0;607;10;94;13;3;0;16;0;0;117;646;23;8;0;20;3;25;415;15;5;0;12;1;105;194;1;3;0;3;1;98;319;3977;252;42;0;196;5;281;3513;392;46;0;227;14
24;2430;GUJARAT;GIR SOMNATH;1;6;360;;;;;;;;;;;;;;81;730;29;5;3;15;5;0;868;50;510;0;3;1;0;4;0;568;31;220;29;2;2;15;1;0;300;39;472;0;1;1;0;4;0;517;15;145;12;2;2;6;1;0;76;729;29;5;3;15;5;21;626;24;4;2;11;2;63;77;0;4;2;1;2;202;302;6459;384;25;15;153;10;255;6231;683;35;57;210;19
24;2431;GUJARAT;MAHISAGAR;1;6;648;;;;;;;;;;;;;;716;606;9;16;7;6;6;0;1366;694;556;0;5;2;1;6;0;1264;22;50;9;11;5;5;0;0;102;687;530;0;3;2;1;5;0;1228;10;29;1;8;4;2;0;0;715;606;9;16;7;6;6;172;578;9;12;6;5;4;441;21;0;4;2;0;0;213;1930;4613;130;71;22;52;12;1765;4525;267;76;69;52;31
24;2432;GUJARAT;CHHOTAUDEPUR;1;6;929;;;;;;;;;;;;;;830;497;7;10;4;3;19;0;1370;815;471;0;5;3;0;17;0;1311;15;26;7;5;1;3;2;0;59;814;466;0;5;3;0;17;0;1305;11;18;7;3;1;3;2;0;802;497;7;10;4;3;19;296;416;7;10;4;2;14;488;27;0;1;0;0;2;109;2257;3850;75;48;15;22;61;1971;3240;97;60;62;31;158
24;2433;GUJARAT;MORBI;1;5;402;;;;;;;;;;;;;;55;663;48;10;4;15;4;0;799;43;552;0;2;0;0;3;0;600;12;111;48;8;4;15;1;0;199;35;481;0;1;0;0;1;0;518;8;46;27;7;3;10;1;0;52;656;48;10;4;15;4;18;637;48;7;4;15;1;22;84;1;3;0;0;2;145;201;4937;574;42;12;133;9;173;4653;1051;40;72;176;17
25;2501;DAMAN & DIU;DIU;1;1;13;52056;83.1;6335.22;17.73;1030;3.58;0.24;83.36;75.83;91.24;39;4826;3272;23;1;0;12;2;3;0;0;41;19;0;0;12;1;1;0;0;33;4;1;0;0;1;2;0;0;8;12;0;0;7;1;0;0;0;20;2;0;0;0;0;0;0;0;23;1;0;12;2;3;0;4;1;0;12;2;3;0;7;1;0;2;1;0;0;12;121;8;0;61;20;45;0;128;6;0;92;32;70;0
25;2502;DAMAN & DIU;DAMAN;1;1;26;190855;46.62;19543.55;67.43;533;2.23;7.97;88.06;81.14;91.53;72;15066;7458;36;5;8;26;2;2;0;0;79;34;0;0;26;1;0;0;0;61;2;5;8;0;1;2;0;0;18;28;0;0;23;1;0;0;0;52;1;2;5;0;0;1;0;0;36;5;8;26;2;2;0;6;5;8;24;2;2;0;7;0;0;6;0;0;0;13;202;45;188;129;13;14;0;204;74;270;201;58;28;0
26;2601;DADRA & NAGAR HAVELI;DADRA AND NAGAR HAVELI(UT);1;1;70;342853;46.62;49199.41;55.5;775;1.8;51.95;77.65;65.93;86.46;491;37255;21915;177;128;7;1;1;9;0;0;323;157;114;1;1;1;1;0;0;275;16;14;6;0;0;8;0;0;44;149;106;0;1;1;0;0;0;257;13;10;3;0;0;7;0;0;176;128;7;1;1;9;0;21;88;7;1;1;9;0;107;1;0;1;0;0;0;24;463;1058;195;2;6;95;0;456;1355;427;3;23;147;0
27;2701;MAHARASHTRA;NANDURBAR;1;6;1206;1646177;16.72;231287.87;25.5;972;2.91;69.28;63.04;53.9;71.98;5955;178959;115913;1349;284;43;0;55;107;150;0;1988;1253;189;16;0;2;40;9;0;1509;96;94;27;0;53;66;141;0;477;1214;176;16;0;2;38;7;0;1453;67;71;16;0;42;57;125;0;626;200;39;0;53;97;126;197;209;40;0;54;98;141;748;16;0;0;4;0;18;40;3796;1823;395;0;494;808;677;3713;1814;969;0;1402;1259;1443
27;2702;MAHARASHTRA;DHULE;1;5;896;2048781;27.91;261424.46;19.96;941;6.22;31.56;74.61;66.21;82.59;7195;200620;126867;1221;255;51;0;119;46;224;0;1916;1065;88;9;0;0;6;6;0;1174;155;167;42;0;119;40;218;0;741;1039;75;8;0;0;5;4;0;1131;96;104;40;0;84;33;182;0;994;242;51;0;118;42;207;709;222;51;0;118;41;219;514;19;1;0;4;0;22;35;4571;2028;499;0;1053;354;1049;4146;2008;970;0;2949;556;2319
27;2703;MAHARASHTRA;JALGAON;1;16;1437;4224442;31.8;513692.15;14.71;922;9.2;14.29;79.73;70.92;87.97;11765;385641;234503;1708;729;24;5;167;64;424;0;3121;1424;503;6;0;6;14;7;0;1960;283;225;18;4;161;50;416;0;1157;1372;411;4;0;2;12;0;0;1801;144;90;6;4;115;16;322;0;1375;690;24;5;163;63;387;321;471;23;4;158;58;387;670;19;0;3;1;2;8;118;6951;5687;339;15;1594;748;2418;6302;5419;648;16;4626;949;5389
27;2704;MAHARASHTRA;BULDANA;1;13;1212;2588039;21.23;324281.29;15.93;928;18.21;4.83;82.09;72.95;90.69;9661;237436;140129;1088;726;9;4;157;33;188;0;2205;920;595;0;1;14;5;28;0;1563;167;130;9;3;143;28;160;0;640;836;576;0;0;7;3;19;0;1441;100;69;4;1;105;14;140;0;782;657;9;4;155;32;177;155;362;9;3;152;32;173;607;8;1;3;1;0;6;159;3801;5776;178;13;1395;513;990;3364;5588;336;9;3840;574;2047
27;2705;MAHARASHTRA;AKOLA;1;8;853;1818617;39.69;206049.31;11.6;942;20.07;5.53;87.55;81.91;92.89;5676;150007;93903;751;546;6;1;138;29;124;0;1595;603;390;0;0;6;3;12;0;1014;148;155;6;1;132;26;112;0;580;555;343;0;0;3;2;6;0;909;80;61;2;1;93;8;69;0;605;517;5;1;133;27;114;148;366;5;1;134;29;111;496;30;0;1;3;1;10;165;2363;4082;110;2;990;303;597;2259;4357;194;1;2872;511;1416
27;2706;MAHARASHTRA;WASHIM;1;6;683;1196714;17.69;147435.16;17.23;926;19.17;6.72;81.7;72.26;90.54;4898;111363;67453;617;401;11;1;113;17;85;0;1245;510;311;4;0;7;1;4;0;837;105;90;7;1;106;16;81;0;406;475;303;4;0;1;1;2;0;786;65;47;3;1;91;7;59;0;456;358;10;0;107;17;79;109;291;9;0;106;16;78;351;17;1;1;0;1;3;92;1998;2714;98;4;710;191;388;1837;2626;182;4;2073;263;832
27;2707;MAHARASHTRA;AMRAVATI;1;15;1465;2887826;35.9;299756.34;10.77;947;17.53;13.99;88.23;83.52;92.7;12210;221384;141492;1246;874;19;0;183;52;225;0;2599;1003;727;10;0;14;10;25;0;1789;239;146;9;0;169;42;200;0;805;913;664;8;0;5;8;13;0;1611;99;48;7;0;111;19;137;0;1028;804;19;0;178;51;220;180;398;18;0;180;51;217;819;83;2;0;1;1;6;219;3983;5785;170;0;1320;601;1139;3760;5908;354;0;4191;915;2723
27;2708;MAHARASHTRA;WARDHA;1;8;876;1296157;32.47;124560.69;4.8;946;14.52;11.49;87.22;81.89;92.27;6309;92637;58272;793;377;8;2;79;31;104;0;1394;677;301;1;1;9;4;3;0;996;112;75;7;1;70;27;101;0;393;624;298;0;1;1;4;2;0;930;56;35;4;0;54;15;80;0;785;374;8;2;79;30;103;182;278;8;1;78;31;101;613;41;0;1;2;2;9;107;2237;2372;154;9;705;401;583;2042;2242;245;12;2081;603;1264
27;2709;MAHARASHTRA;NAGPUR;1;18;1793;4653171;68.3;481603.2;14.39;948;18.65;9.4;89.52;85.07;93.76;9892;356737;216651;1783;1163;43;0;246;91;331;0;3657;1193;601;7;0;15;4;25;0;1845;544;553;36;0;231;87;306;0;1757;1062;491;3;0;7;4;8;0;1575;165;159;21;0;102;55;139;0;1659;1152;43;0;245;91;331;427;843;43;0;244;89;321;1192;125;1;0;4;3;25;298;6521;9123;1163;0;2343;1287;2090;6017;9074;2397;0;6742;1823;4440
27;2710;MAHARASHTRA;BHANDARA;1;7;749;1198810;19.5;122878.03;5.52;984;16.69;7.41;85.14;77.02;93.17;4087;89295;57913;646;345;14;0;88;21;112;0;1226;533;258;1;0;25;2;12;0;831;111;81;13;0;63;19;99;0;386;514;253;1;0;18;2;11;0;799;84;53;7;0;55;14;89;0;621;343;14;0;88;20;112;60;266;14;0;88;20;110;438;32;0;0;0;2;9;92;1866;2394;198;0;701;223;558;1700;2324;375;0;2033;310;1182
27;2711;MAHARASHTRA;GONDIYA;1;8;973;1322331;17.07;136067.86;10.13;996;13.31;16.2;85.41;77.3;93.54;5234;100329;67092;737;561;17;5;97;21;67;0;1505;646;430;7;1;15;4;16;0;1119;87;131;10;4;82;17;51;0;382;626;423;7;1;13;4;11;0;1085;72;85;3;4;75;13;44;0;541;548;17;5;97;21;67;69;322;17;4;96;21;65;609;24;0;4;1;0;4;142;1822;3474;177;23;720;221;367;1723;3774;274;25;2114;295;741
27;2712;MAHARASHTRA;GADCHIROLI;1;12;1539;1071795;11;115110.78;10.46;975;11.25;38.71;70.55;60.66;80.21;14412;87981;58664;1218;480;25;1;82;63;62;0;1931;1162;399;18;1;6;22;15;0;1623;54;80;7;0;76;41;47;0;305;1148;394;18;1;5;22;15;0;1603;38;70;5;0;67;38;44;0;547;439;25;1;82;63;59;101;404;25;0;80;58;59;1109;37;0;0;1;0;4;135;2773;2977;207;3;583;599;281;2604;2637;367;0;1671;775;551
27;2713;MAHARASHTRA;CHANDRAPUR;1;15;1536;2194262;35.08;223814.72;5.95;959;15.8;17.67;81.35;73.65;88.73;11443;165736;103471;1207;734;31;0;109;69;126;0;2276;1059;587;6;0;4;11;15;0;1682;134;145;25;0;105;58;110;0;577;968;571;5;0;1;10;11;0;1566;67;67;16;0;81;28;84;0;1047;712;30;0;108;68;124;215;491;30;0;109;65;123;933;58;0;0;0;6;10;213;3232;5041;431;0;918;759;706;3100;4894;855;0;2906;1144;1671
27;2714;MAHARASHTRA;YAVATMAL;1;16;1755;2775457;21.59;320565.28;12.9;947;11.85;18.54;80.7;72.41;88.58;13582;236940;145985;1560;1061;14;0;161;57;177;0;3030;1350;873;6;0;13;17;31;0;2290;206;186;8;0;148;40;146;0;734;1310;803;6;0;7;17;25;0;2168;138;136;3;0;111;18;117;0;1317;1008;14;0;159;57;173;212;610;14;0;158;54;164;1096;45;0;0;4;4;4;258;4226;7247;148;0;1114;587;845;3941;6838;340;0;3147;793;1796
27;2715;MAHARASHTRA;NANDED;1;17;1643;3356566;27.23;444409.34;16.7;937;19.06;8.38;76.94;66.68;86.62;10528;337436;206034;1807;1077;42;1;123;112;239;0;3401;1515;712;11;0;1;68;12;0;2319;291;365;31;1;122;44;227;0;1081;1454;655;9;0;1;55;2;0;2176;134;144;24;0;84;33;161;0;954;898;37;0;120;110;214;181;544;34;0;118;103;198;1152;68;7;1;2;2;7;181;5682;8289;344;1;972;1093;1273;4941;8217;641;1;3268;1798;2795
27;2716;MAHARASHTRA;HINGOLI;1;5;765;1178973;15.17;161047.71;19.43;935;15.51;9.51;76.04;64.73;86.73;4827;122653;72548;610;418;6;6;47;11;84;0;1182;527;341;2;3;1;4;30;0;908;82;77;4;3;46;7;54;0;273;500;326;2;2;1;3;24;0;858;49;32;4;2;37;5;42;0;411;341;5;3;45;10;80;176;334;5;3;47;8;82;330;14;1;1;1;1;3;84;2179;3263;31;25;372;74;577;1777;3194;85;31;1085;96;1233
27;2717;MAHARASHTRA;PARBHANI;1;10;874;1835982;31.04;251896.73;20.18;940;13.47;2.21;75.22;64.27;85.66;6214;190060;110690;759;758;2;9;81;15;167;0;1791;615;498;0;2;3;2;50;0;1170;144;260;2;7;78;13;117;0;621;590;463;0;0;0;1;35;0;1089;45;70;0;6;49;3;79;0;457;584;2;9;81;15;156;114;470;2;7;80;13;157;449;35;0;6;3;1;20;238;2743;5730;22;42;639;161;945;2335;5473;47;18;1690;240;1883
27;2718;MAHARASHTRA;JALNA;1;8;1128;1958483;19.26;281434.01;21.84;929;13.9;2.16;73.61;61.28;85.25;7718;210046;118787;1166;691;31;2;64;29;154;0;2137;988;554;0;0;2;3;36;0;1583;175;137;31;2;62;26;118;0;551;958;535;0;0;2;3;27;0;1525;107;63;27;2;53;11;89;0;710;525;31;2;61;29;143;219;372;30;2;60;23;146;691;14;0;2;2;1;6;131;3748;5068;288;2;435;278;931;3114;4604;690;2;1263;398;1970
27;2719;MAHARASHTRA;AURANGABAD (MAHARASHTRA);1;11;1427;3695928;43.74;516690.73;27.33;917;14.57;3.87;80.4;70.81;89.31;10107;380820;221497;1723;1390;22;2;182;45;215;0;3579;1380;764;2;0;12;5;42;0;2205;339;625;20;2;170;40;173;0;1369;1322;706;1;0;9;4;34;0;2076;167;234;17;2;128;24;89;0;1466;1327;21;2;179;45;208;456;1022;22;2;179;45;209;1181;41;5;1;0;0;7;328;5649;12343;262;8;1466;587;1457;4855;12122;483;11;3987;810;3128
27;2720;MAHARASHTRA;NASHIK;1;18;2037;6109052;42.53;805173.05;22.33;931;9.08;25.62;80.96;73.43;88.03;15530;593521;355150;3073;1222;30;12;195;114;332;0;4978;2715;878;18;6;2;60;10;0;3689;350;343;12;6;193;54;322;0;1280;2637;668;14;3;1;59;6;0;3388;186;167;5;5;141;25;224;0;2557;1130;30;10;192;113;306;795;978;26;8;193;112;320;1864;22;0;3;0;0;1;329;10103;10023;509;56;2044;1192;2400;9208;9874;905;46;5801;1479;5293
27;2721;MAHARASHTRA;THANE;1;12;1202;11054131;76.92;1256854.69;35.94;880;6.6;13.95;86.18;80.78;90.9;9558;967257;580774;1440;1846;38;1;124;71;191;0;3711;1097;744;10;0;0;11;2;0;1864;304;1043;28;1;123;54;189;0;1742;1024;341;7;0;0;10;0;0;1382;41;124;5;0;31;19;49;0;1154;1782;38;1;124;71;191;521;1643;38;1;124;70;184;983;94;0;1;4;4;4;563;5437;16811;1027;7;1557;1103;1694;5308;17174;2076;2;4566;1667;3476
27;2722;MAHARASHTRA;MUMBAI (SUBURBAN);1;12;47;9332481;0;877253.21;8.01;857;6.23;1.12;90.9;86.93;90.54;446;677287;418313;1410;906;0;0;0;12;39;0;2367;182;895;0;0;0;12;39;0;1128;1134;11;0;0;0;0;0;0;1145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1407;905;0;0;0;12;39;1211;564;0;0;0;4;36;128;127;0;0;0;0;4;102;11212;7161;0;0;0;107;323;12161;9552;0;0;0;130;757
27;2723;MAHARASHTRA;MUMBAI II;1;7;30;3145966;0;262373.56;-5.75;838;7.13;0.81;88.48;86.03;94.28;157;198058;124571;5;14;68;8;236;107;814;0;1252;0;0;9;0;0;5;0;0;14;5;14;59;8;236;102;814;0;1238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;68;8;236;107;814;5;14;68;8;236;107;813;2;0;0;2;2;4;45;346;24;173;1543;49;2848;2222;6828;30;285;3102;95;8637;3701;15401
27;2724;MAHARASHTRA;RAIGARH (MAHARASHTRA);1;15;1782;2635394;36.91;290420.42;19.36;955;5.12;11.58;83.89;76.79;90.68;7152;216649;133353;2312;919;128;1;26;225;196;0;3807;2162;754;6;0;1;5;7;0;2935;126;150;121;1;24;218;183;0;823;2142;685;6;0;1;3;2;0;2839;84;118;87;0;17;184;164;0;1964;898;128;1;26;223;186;546;641;127;1;25;221;177;2046;232;2;1;11;5;150;33;5383;5814;1833;2;52;1713;273;5252;5222;4584;2;300;3153;1016
27;2725;MAHARASHTRA;PUNE;1;20;1921;9426959;60.89;1067131.76;30.34;910;12.52;3.7;87.19;81.13;92.72;15643;784839;446459;3541;1903;90;9;285;184;442;0;6454;3004;1220;18;6;5;19;13;0;4285;507;664;72;3;280;163;429;0;2118;2912;789;4;1;1;13;2;0;3722;210;176;36;0;173;78;291;0;3229;1880;90;9;283;184;435;2662;1806;90;8;285;184;439;2584;128;7;0;0;3;12;439;11776;17349;1844;74;3467;2964;3094;10927;17943;4089;58;9834;4274;6424
27;2726;MAHARASHTRA;AHMADNAGAR;1;15;1584;4543083;20.1;537446.72;12.43;934;12.63;8.33;80.22;71.15;88.81;17048;400320;241709;3363;814;34;0;254;54;397;0;4916;3088;577;9;0;1;12;5;0;3692;275;235;25;0;253;42;392;0;1222;3012;526;9;0;1;12;4;0;3564;202;134;23;0;203;36;356;0;2977;794;33;0;251;52;380;3278;797;34;0;253;54;389;2328;44;0;0;2;2;12;283;9938;5977;517;0;2559;548;2207;9469;5825;884;0;6819;771;4530
27;2727;MAHARASHTRA;BID;1;12;1794;2585962;19.9;344191.54;19.65;912;13.59;1.27;73.53;62.29;83.99;10693;262257;151489;2133;808;20;0;159;116;269;0;3505;1943;572;1;0;1;45;21;0;2583;190;236;19;0;158;71;248;0;922;1895;533;0;0;1;35;13;0;2477;104;93;16;0;130;50;192;0;1007;600;19;0;154;109;245;330;556;19;0;148;103;240;1567;33;0;0;5;4;19;139;5693;6036;170;0;1101;958;1315;5717;6585;433;0;3550;1742;3044
27;2728;MAHARASHTRA;LATUR;1;12;1193;2455543;25.47;307679.54;18.04;924;19.6;2.34;79.03;70.02;87.42;7157;231868;143637;1007;873;8;7;150;70;226;0;2341;757;509;2;0;1;45;6;0;1320;250;364;6;7;149;25;220;0;1021;727;498;2;0;1;40;3;0;1271;136;125;3;4;116;6;160;0;753;783;8;6;147;68;212;327;618;7;6;148;67;220;641;38;0;7;0;2;5;218;3766;7163;123;46;1219;781;1284;3257;7108;138;14;3648;1024;2667
27;2729;MAHARASHTRA;OSMANABAD;1;8;764;1660311;16.96;199569.38;11.69;920;16;2.17;76.33;66.67;85.31;7569;149867;88439;762;569;0;4;67;11;178;0;1591;625;447;0;0;5;1;49;0;1127;136;121;0;4;62;10;129;0;462;585;426;0;0;2;1;35;0;1049;68;58;0;3;49;5;103;0;508;515;0;3;67;10;173;279;451;0;3;67;10;174;509;26;0;3;0;2;5;191;2560;4386;0;10;587;118;922;2311;4093;0;11;1732;126;1955
27;2730;MAHARASHTRA;SOLAPUR;1;13;1203;4315527;32.4;519589.45;12.1;932;15.05;1.8;77.72;68.55;86.35;14895;387414;232441;2549;1145;23;8;243;46;423;0;4437;2159;813;2;1;2;2;8;0;2987;380;327;21;7;241;44;415;0;1435;2055;715;1;0;1;2;1;0;2775;209;113;12;7;188;23;305;0;2094;1071;22;7;242;46;404;977;871;21;7;237;42;388;1752;119;3;6;2;2;35;221;7980;8360;286;19;2112;535;2248;7446;8339;523;22;6254;745;4891
27;2731;MAHARASHTRA;SATARA;1;11;2026;3003922;18.98;307601.61;6.94;986;10.76;0.99;84.2;76.29;92.09;10480;226616;144288;2080;996;43;1;125;72;266;0;3583;1931;855;0;1;5;3;1;0;2796;139;138;43;0;120;69;264;0;773;1876;817;0;0;2;3;1;0;2699;97;102;27;0;97;47;237;0;1756;959;38;1;122;71;264;1204;893;43;1;125;72;262;1685;232;2;1;2;4;21;227;5250;5655;469;3;1106;610;1518;5162;5591;958;2;3279;928;3186
